Item_Identifier,Item_Weight,Item_Visibility,Item_MRP,Outlet_Identifier,Item_Outlet_Sales,visibility_ratio,Item_MeanPrice_Ratio,specific_price,Item_Fat_Content_0,Item_Fat_Content_1,Item_Fat_Content_2,Outlet_Size_0,Outlet_Size_1,Outlet_Size_2,Outlet_Location_Type_0,Outlet_Location_Type_1,Outlet_Location_Type_2,Outlet_Type_0,Outlet_Type_1,Outlet_Type_2,Outlet_Type_3,Item_Type_combined_0,Item_Type_combined_1,Item_Type_combined_2,Outlet_0,Outlet_1,Outlet_2,Outlet_3,Outlet_4,Outlet_5,Outlet_6,Outlet_7,Outlet_8,Outlet_9
DRD12,0.14319738017267042,0.22712968947828194,0.25519952597301165,OUT045,638.5022,1.0431636575200829,1.002742292512664,0.23321108821564082,1,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
FDZ40,0.2607919023518905,0.11320781518781771,0.09524597790137793,OUT018,593.2278,0.8782920652269854,0.9975863259796732,0.0881527280779234,1,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0
DRI11,0.22060136945519498,0.16628178239235258,0.3501441435935049,OUT010,115.1834,1.4641166783904704,0.9891335907658123,0.24626776221612437,1,0,0,0,0,1,0,0,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
FDP23,0.12831199761833878,0.09877686846024482,0.7938364606890369,OUT045,1959.4494,0.9604458050669263,1.0015598004556452,0.6284410068434277,1,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
FDY02,0.2613873176540637,0.258776018749062,0.9855796983341143,OUT035,1840.9370000000001,0.9589170879889756,1.0034273832690381,0.5657147430619773,0,0,1,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
FDM03,0.48198868710925874,0.2736545031229195,0.3251456716174643,OUT046,750.3566,1.0,1.0031378915042632,0.13940065580954594,1,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
FDF35,0.6219112831199762,0.4638131281917084,0.3230234161182759,OUT049,750.3566,1.0006230353420822,1.0012819759771687,0.11150138071166882,1,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
DRM37,0.6427508186960404,0.2874498427957345,0.7015616404865228,OUT017,7685.9952,0.9641442028258054,0.9967548403584278,0.22652994501861287,1,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
NCV41,0.5832092884787139,0.04153292823250069,0.3320599800338203,OUT049,1768.3648,0.8760887760467075,0.9935590858619213,0.12112995968015641,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
NCK53,0.41947008038106565,0.10975031421611449,0.29505378644337144,OUT027,3472.147,1.0,1.0117429557320679,0.14267757621539698,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0
FDW23,0.07204525156296515,0.2419950294974466,0.024305767781105464,OUT045,540.6296,0.9241603434478681,0.9736955629675613,0.09645338120726185,1,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
FDW12,0.2238761536171479,0.09841836115034269,0.4756161332165244,OUT013,1596.5884,0.9581548442364035,0.9889612844649397,0.31683293628793396,0,0,1,1,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
FDG44,0.09377791009228936,0.3035467868371733,0.09567042900121564,OUT035,1024.6662,1.159102143396111,0.9909996191202455,0.1445385172948008,1,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
FDJ36,0.5921405180113128,0.3837896656956048,0.3091837635569682,OUT035,205.0664,0.9294568192163258,1.013298752252679,0.11194981136577908,0,0,1,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
FDX55,0.6278654361417089,0.15895510769550475,0.7985054227872516,OUT046,6096.0648,1.0278323535274234,1.0085288961555312,0.2616614271998112,1,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
DRG13,0.7558797261089609,0.10394471951449473,0.5622389625735998,OUT018,3289.052,0.9254970362402257,0.995819146303122,0.15903308152978024,1,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0
NCD06,0.5028282226853229,0.2945293654489268,0.06373557715162753,OUT013,699.09,0.9215224061640308,1.0048221355309412,0.038215426343784574,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
FDW22,0.3060434653170588,0.08179703447718517,0.8095190799258399,OUT027,6207.9192,1.1361138290648156,1.0001689387806405,0.43213860995572717,0,0,1,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0
FDD33,0.493896993152724,0.32275897834544914,0.8572817132883754,OUT045,3950.1914,1.1741858446210773,1.0027224819406308,0.3354437931245649,1,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
FDG24,0.2036320333432569,0.03403057574859632,0.21661861880216507,OUT035,1331.6,0.9988808207556866,0.9846015846912842,0.17594048570659024,1,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
FDE05,0.3774933015778505,0.08890980054107514,0.48183773743794533,OUT046,3062.0142,1.0369600251671007,0.9933688609944058,0.23641246812204433,0,0,1,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
FDZ12,0.2747841619529621,0.30603185339403427,0.4824183865425232,OUT046,4294.41,1.0329251129547128,1.011796980252274,0.28764958878043356,1,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
FDX37,0.693361119380768,0.31378816176838437,0.29787978186609076,OUT010,399.48,1.7350867147699667,1.0125286884791502,0.09324895438382791,1,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
FDE44,0.6010717475439118,0.5165411059329698,0.0695216945446149,OUT035,739.038,1.0276379986874136,0.965565575297959,0.0319385577925524,1,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
FDS52,0.2581125334921108,0.018504218923776135,0.30225841941201637,OUT019,101.2016,1.5315371411740453,1.011745940247711,0.2005302540725658,1,0,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
FDO39,0.14468591842810363,0.413623887351695,0.6514084985297014,OUT018,4042.7376,1.0324471248668239,1.0068420690610598,0.5044858161567687,0,0,1,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0
FDI32,0.782673414706758,0.4950181655012641,0.3556620078913949,OUT045,2764.4016,1.0,1.0020025528195071,0.0981034693307817,1,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
FDV28,0.6874069663590354,0.4524643582333089,0.01640843061752542,OUT017,339.55800000000005,1.0,1.0200198457601448,0.010136022796875525,0,0,1,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
NCP53,0.6070259005656444,0.09082578226920604,0.8743718123722404,OUT017,3089.9778,1.004720900341295,0.9978448556810237,0.29337066853061694,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
NCN43,0.45221792200059546,0.009838036120421929,0.3955162683617546,OUT049,1231.73,0.9600687661591673,1.0123624474392656,0.17434763365280984,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
NCI31,0.919618934206609,0.42737596102411746,0.021770096910675135,OUT019,109.85700000000001,1.6783470417231978,1.0,0.0027487308408164213,1,0,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
FDK55,0.8303066388806193,0.06846715643075123,0.24544818640534063,OUT045,892.172,0.924160348630621,1.0056422455234422,0.06378383568105217,1,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
FDC17,0.45221792200059546,0.036862318310737226,0.7640238643386373,OUT017,5049.4272,0.9275067444999316,1.0006840898384664,0.3199109649063044,1,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
FDV28,0.6874069663590354,0.4806517346345818,0.0032504465225570156,OUT035,1018.674,1.0608181707836033,0.930075611185581,0.0062136822210289225,0,0,1,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
FDY26,0.9553438523370053,0.08330899393118416,0.770949208483589,OUT018,2540.6928,0.9334195425563264,1.0069888928101423,0.17621043857950427,0,0,1,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0
NCU06,0.7767192616850254,0.21842517731178782,0.8383376118004197,OUT049,3215.8140000000003,0.9154285360352005,0.9961902854455842,0.2304768130415629,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
FDV16,0.19023518904435843,0.4360195956944888,0.017681783917038507,OUT019,135.8232,1.7996017651064116,1.028359450883687,0.05884993034309171,0,0,1,0,0,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
FDY31,0.08484668055969041,0.12338206601424648,0.4874897282833839,OUT045,3089.9778,0.8765027679318217,0.9950296789444943,0.46348633664902233,1,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
DRE37,0.5325989877939863,0.2795161295039888,0.6778365218099953,OUT049,2836.308,1.0291697634603554,1.0093958205511024,0.2538451125894516,1,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
FDH33,0.493896993152724,0.36367545035077525,0.048611535562210956,OUT035,703.0848,1.0268322979111872,0.9744164674866231,0.03341376761000959,1,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
FDA46,0.5385531408157189,0.35108623414007145,0.6915310120951587,OUT035,2527.3768,0.9294568171205791,0.9981726006131839,0.2565587515407951,1,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
FDP12,0.3122953259898779,0.12832962944433968,0.01993816596377565,OUT035,282.2992,0.9988808393395963,0.9890071838053832,0.04045996314418505,0,0,1,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
FDJ09,0.6219112831199762,0.16905225338941632,0.05723468410651347,OUT049,679.1160000000001,1.3337084902363097,0.9886832616054532,0.026460622074502962,1,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
NCS54,0.5385531408157187,0.019611309471124057,0.6220203532791395,OUT027,6528.169,0.9251307797513921,1.00755413957406,0.23202893410583328,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0
FDJ33,0.2584102411431973,0.2595922371494653,0.3815093820671107,OUT027,2586.633,0.8704928813020102,0.9818495620396555,0.24315849467673736,0,0,1,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0
FDF32,0.7022923489133672,0.3398194025083412,0.7086321469076191,OUT010,790.9704,1.9622014686917844,1.0007852888915167,0.21264971541792854,1,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
FDN24,0.5683239059243821,0.5995449765829141,0.09807197332409731,OUT019,272.978,1.6148105880481134,1.0082379040794927,0.04424202411997293,1,0,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
FDX21,0.14855611789222983,0.25052705029381994,0.33319920678578463,OUT035,1091.912,0.874563392911938,1.003748358950167,0.28289437142199847,1,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
FDC57,0.9255730872283419,0.15693303521606444,0.6896990811482592,OUT013,1158.492,0.8740008571021917,1.0033655738044447,0.16204778985252577,0,0,1,1,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
NCZ06,0.8958023221196785,0.2800676936575679,0.9485624690150698,OUT018,5327.0658,0.9260469303051194,1.004732424760362,0.23044426784376118,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0
FDY56,0.7022923489133672,0.1809785347869757,0.8179860304654022,OUT013,4288.4178,0.874000862083921,0.9922482749089506,0.24474921586034917,0,0,1,1,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
NCH07,0.5117594522179221,0.2747288874863865,0.5452940257658796,OUT049,4119.9704,0.876088765087522,1.005981975991497,0.21314167557583047,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
FDS44,0.48198868710925874,0.4713585573381873,0.8810068319649031,OUT018,4566.7222,1.0320193057023892,0.996246149174695,0.3502914506887303,0,0,1,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0
FDY33,0.5921405180113128,0.2887095457816535,0.549393374488112,OUT049,1750.3882,1.029169768865711,1.0104782569880544,0.19145659724704878,0,0,1,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
FDZ48,0.7856504912176243,0.2233231034469488,0.3402586774782852,OUT045,1006.6896,0.9605050185947943,0.9934928564042774,0.09356553555805103,1,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
FDY48,0.5623697529026497,0.06221458747830504,0.3087593124571304,OUT045,1435.4648,0.9241603491887951,1.0066659584981723,0.11702914118980812,1,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
FDK16,0.2685323012801429,0.3423369366526459,0.26578873201176245,OUT027,3903.5854,1.0227997459792337,0.986000681766798,0.17668758169877344,1,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0
FDT16,0.31795177136052394,0.138809739352634,0.9780957765417762,OUT046,4685.9004,1.036695199171472,1.0037498665175355,0.5044741939902757,0,0,1,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
FDC26,0.33581423042572195,0.640253346315032,0.33828158425524113,OUT010,111.1886,1.5560143935760058,0.9994996985183272,0.18742329484621967,1,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
DRJ47,0.8154212563262877,0.1257814625961601,0.6066170228660297,OUT018,2596.62,0.8782920698590975,1.0069943005121447,0.1601074305458584,1,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0
FDQ04,0.10985412325096755,0.4257344360080506,0.0415520648697105,OUT010,41.2796,1.6047757043596182,1.0061230087975388,0.09640862338558998,1,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
FDN40,0.07889252753795772,0.22214249825863086,0.5221164490081427,OUT046,1999.3974,1.0,1.0034956553069252,0.5002157098935737,1,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
FDS39,0.13932718070854416,0.05808571769423481,0.47789458672045315,OUT013,2707.1428,0.9288589734568948,1.009589665241159,0.39074281266992167,1,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
FDC11,0.9493896993152724,0.4273054288386126,0.251814952902906,OUT018,1427.4752,1.0031395388023312,1.018403073959566,0.055700783649456666,1,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0
FDQ39,0.610002977076511,0.4066090351083112,0.6774010349815619,OUT010,191.0846,1.7350867106411196,1.0008738909013626,0.22838984414069494,1,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
FDB33,0.7856504912176243,0.03395193128422608,0.5404799013915206,OUT049,3819.0288,0.8645306007299969,0.99867089722412,0.1477024593077848,1,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
FDU27,0.8362607919023519,0.8726239589306262,0.07448098119511848,OUT010,47.9376,1.7360676676264626,1.0105762103323137,0.019141724922059004,0,0,1,0,0,1,0,0,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
FDM44,0.4730574575766597,0.08478007180983094,0.3128586611793629,OUT045,1444.786,0.8765027561881049,1.0164570809010736,0.13676804430864467,1,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
FDT32,0.8600774039892825,0.19102130820117527,0.6588813845934438,OUT035,5275.7992,0.8745633864952554,0.9904944682053236,0.16563347505115703,0,0,1,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
DRC13,0.22060136945519498,0.08927825193474771,0.3980629749607807,OUT018,985.3839999999999,1.1466246960374094,1.0080597712636916,0.2741102469563318,0,0,1,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0
NCO07,0.2682345936290563,0.019092548479332547,0.7744789438298392,OUT046,1065.28,0.9222899463455677,1.0061189140339646,0.44627192426762957,1,0,0,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
FDJ16,0.2762727002083954,0.34412977798986344,0.11729536363574625,OUT018,926.7936,1.0031395341190106,1.001699969060563,0.09619764466260625,1,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0
FDB22,0.20631140220303645,0.3304216029832251,0.5255120578068442,OUT027,2768.3964,1.0321817744067867,1.0072155371873632,0.3596091632710343,1,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0
NCS30,0.08276272700208398,0.2759719318229922,0.4154323628683386,OUT045,2841.6344,1.039497578384789,1.0038860546596904,0.40824598025090314,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
FDQ59,0.3122953259898778,0.1411572227374708,0.22623583182228743,OUT027,3020.0688,1.0,0.9980826705272834,0.1414898945431334,0,0,1,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0
FDI38,0.5236677582613873,0.034096025060322575,0.7473471806260145,OUT049,5797.7864,1.039006562450612,0.9997321582867388,0.2820723877600204,0,0,1,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
FDR52,0.48198868710925874,0.22306615509538083,0.6697609151844834,OUT035,4012.7766,0.8745633957331805,0.9884988127638084,0.2701458631161806,0,0,1,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
FDT15,0.45221792200059546,0.12093203465036001,0.6383956767108775,OUT018,2929.52,0.8782920608697143,0.9899207278868941,0.2702868657287587,0,0,1,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0
FDR52,0.48198868710925885,0.3989011048554375,0.6774010349815619,OUT019,191.0846,1.5315372044009625,0.9979088750479651,0.27304448430419626,0,0,1,0,0,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
FDS60,0.9702292348913368,0.08929974100741572,0.6314813682945214,OUT018,2157.192,0.925497040880987,1.0022263533445392,0.14158247416035477,1,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0
FDK52,0.8154212563262877,0.21905158747445666,0.8184104815652399,OUT018,4965.5364,1.0,0.99348335507026,0.21580439078977373,1,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0
FDA04,0.40160762131586786,0.19485055935471207,0.9715948834966621,OUT045,2848.9582,1.0010958888542996,1.0045847880785472,0.4347182803797166,0,0,1,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
NCQ53,0.7767192616850254,0.04731588398055824,0.8746621369245293,OUT045,6145.334,1.0010958729030262,1.0040184595341124,0.24038214642562325,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
FDN28,0.07889252753795772,0.08249717494121676,0.2992762259845567,OUT018,1960.781,1.003139546568347,0.9929284850376497,0.3183302100317702,0,0,1,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0
FDU12,0.6516820482286394,0.3973189364756228,0.9871323404573207,OUT019,790.9704,1.531537197877663,1.0016703566363272,0.3124280420743067,0,0,1,0,0,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
FDT03,0.9940458469782674,0.019839961824570047,0.6509840474298637,OUT045,367.5216,0.8765027283586466,1.003368818218569,0.14267559532433102,1,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
FDY57,0.9315272402500745,0.3622957225816134,0.2686147274344818,OUT046,1821.6288,0.9990697502462934,0.9869554146508435,0.061029585633246806,0,0,1,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
FDH56,0.3122953259898779,0.18530292434568776,0.3504234324171981,OUT013,1737.7379999999998,0.8740008662716233,0.9825665491778662,0.20230815303622213,0,0,1,1,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
DRM23,0.7171777314676988,0.4085738937014389,0.594877554346719,OUT018,2241.7486,1.040360606069427,0.9959335944352985,0.17604151218192,1,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0
FDZ07,0.6278654361417086,0.4951010763777982,0.13382688507222465,OUT019,61.9194,1.8561353588397185,1.0161761518228904,0.05040179077285473,0,0,1,0,0,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
FDK40,0.14766299493896995,0.0563980773745156,0.9826085406352505,OUT045,3681.8740000000003,1.2867994625131638,0.9980588415757313,0.726603960301086,1,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
FDU04,0.2009526644834772,0.0037120659244521594,0.3843464132184259,OUT046,2802.3522,1.0,0.999817646793875,0.2786449177339234,1,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
DRL37,0.6516820482286394,0.14738682494418853,0.04281438244062777,OUT017,649.155,1.0,0.9551158907700317,0.02003410025902253,1,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
FDT26,0.8511461744566835,0.1971876099179151,0.38053738904848255,OUT027,1078.596,0.9942317045662946,1.0078120768458378,0.09635647032242389,0,0,1,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0
FDT24,0.46412622804406073,0.5623534475261014,0.20137148639379557,OUT045,1390.1904,1.1733217242398295,1.0147502087942177,0.09552122786328132,0,0,1,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
FDX57,0.7558797261089609,0.13380680615578808,0.27638897377910887,OUT027,2624.5836,1.0315985587629029,0.994612323427498,0.07950309668376093,0,0,1,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0
FDA55,0.7529026495980946,0.29618509849799696,0.8230904793920503,OUT019,447.4176,1.614810592456472,1.0037140127025177,0.23238104214852837,0,0,1,0,0,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
NCN05,0.21911283119976177,0.03360145620793295,0.647309149807469,OUT045,2929.52,1.0010959097098222,1.0014984742807325,0.4203068910576333,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
FDR58,0.12622804406073235,0.11831853240101134,0.26042706571861274,OUT045,1665.8316,1.039307961323222,1.0033693703537285,0.24839347222660432,1,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
FDX47,0.1187853527835665,0.09544118559339318,0.5315774640235248,OUT013,1571.2879999999998,0.874000856798011,0.9975782110372395,0.45246770742938036,0,0,1,1,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
NCH54,0.5325989877939863,0.21362984764462986,0.5492482122119675,OUT018,1917.504,0.8661658321054405,1.0053526938648396,0.2081310795037755,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0
NCH42,0.13724322715093779,0.10145955751905884,0.8340931008020428,OUT035,3904.917,0.8745633836918566,0.9916852044525512,0.6421126463295845,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
FDH56,0.3122953259898779,0.1858648728319473,0.3623080632126534,OUT045,2316.984,0.8765027659396568,1.0067317285352795,0.20812840034231705,0,0,1,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
FDQ48,0.5802322119678476,0.09536689435950325,0.28388393130004286,OUT018,685.1082,1.1465472287700889,1.0029371170893222,0.10550481138766246,0,0,1,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0
FDN20,0.8809169395653469,0.07005588852158719,0.5855617016074812,OUT017,3705.8428,1.0425591916231018,1.0046167241756605,0.14383094238787253,1,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
FDA15,0.28252456088121464,0.03828120976090328,0.9309027565552228,OUT013,6474.2392,0.9288590052028387,1.0042744884105261,0.514592717602262,1,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
FDS48,0.6308425126525752,0.1387344075304114,0.5028930586964937,OUT019,150.4708,1.8569920408934733,0.9958774073946013,0.16703795653255357,1,0,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
FDW02,0.014885382554331639,0.10553134887801949,0.4031453524302372,OUT018,3629.9416,1.0320193061675342,1.0050409751686868,0.5009795528224785,0,0,1,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0
FDN03,0.3122953259898778,0.035226664306357826,0.9225478611060178,OUT027,6759.2016,0.870492862526969,0.9963135235982573,0.4824940268877324,0,0,1,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0
FDF57,0.5921405180113128,0.17112886747507244,0.5919174323764508,OUT017,2045.3376,1.0333845345697257,1.0050359606834047,0.20553160095828668,0,0,1,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
DRM37,0.6427508186960404,0.2857150373480391,0.7015616404865228,OUT035,4729.8432,0.9585400016750752,0.9967548403584278,0.22652994501861287,1,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
NCD54,0.9851146174456684,0.07830349005014373,0.4757612954926689,OUT046,866.8716,0.922289903709344,0.9920049655314076,0.10407839305575234,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
NCQ42,0.9404584697826732,0.10930287200840476,0.41204778979823287,OUT027,3179.195,0.9544539602278795,1.0069816077779816,0.09415382320266313,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0
